graph_nr,demo,_metric_value,save_name,metric_name
2.0,political affiliation,1.8911779336844092,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
2.0,gender,0.9552603753634681,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
2.0,race/ethnicity,1.0024774234795812,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
2.0,age,0.8136221339700725,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
2.0,religion,0.9928255578351789,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
2.0,political affiliation,0.14166997092254824,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
3.0,gender,1.0623399902904966,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
3.0,race/ethnicity,0.969128901883223,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
3.0,age,1.3017284966278462,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
3.0,religion,1.07948278342605,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
3.0,political affiliation,1.91627835569147,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
3.0,gender,0.9399577978131594,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
3.0,race/ethnicity,1.027760057221288,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
3.0,age,0.7853080958389089,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
3.0,religion,0.9591287541344413,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
3.0,political affiliation,0.11749472472664492,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
4.0,gender,1.0314729687808455,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
4.0,race/ethnicity,0.9409701928696668,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
4.0,age,1.3046770341895277,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
4.0,religion,1.0195974576271185,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
4.0,political affiliation,2.0037226092106377,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
4.0,gender,0.9696870925684484,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
4.0,race/ethnicity,1.0530810668768888,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
4.0,age,0.7955816060816113,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
4.0,religion,0.9899226917516918,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
4.0,political affiliation,0.03327357670578009,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
5.0,gender,1.0253616680956044,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
5.0,race/ethnicity,0.9850586417585505,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
5.0,age,1.2774616639021283,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
5.0,religion,1.0435433965220116,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
5.0,political affiliation,1.86806781636851,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
5.0,gender,0.9755731369784323,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
5.0,race/ethnicity,1.0134356399690554,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
5.0,age,0.8241159639848262,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
5.0,religion,0.9776093288588914,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
5.0,political affiliation,0.16392827301686771,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
6.0,gender,1.011510325683296,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
6.0,race/ethnicity,1.0165319459970763,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
6.0,age,1.3857109802812555,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
6.0,religion,1.028078841358143,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
6.0,political affiliation,1.9925228526022714,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
6.0,gender,0.9889139331159282,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
6.0,race/ethnicity,0.9851340640646447,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
6.0,age,0.7383115857635791,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
6.0,religion,0.9855614363349968,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
6.0,political affiliation,0.04406052177249185,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
7.0,gender,1.0233989376144361,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
7.0,race/ethnicity,0.9853376136199683,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
7.0,age,1.1977167177098162,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
7.0,religion,1.0411218619246863,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
7.0,political affiliation,2.008420415068331,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
7.0,gender,0.9774635232271216,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
7.0,race/ethnicity,1.0131847815510362,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
7.0,age,0.8639096801345457,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
7.0,religion,0.9788545184664159,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
7.0,political affiliation,0.02874892715373887,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
8.0,gender,1.0390397514559069,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
8.0,race/ethnicity,1.018908270474138,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
8.0,age,1.2004000214776633,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
8.0,religion,1.081261268028846,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
8.0,political affiliation,1.8949537229617304,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
8.0,gender,0.9623992137419872,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
8.0,race/ethnicity,0.9829972141472868,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
8.0,age,0.8583104462398344,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
8.0,religion,0.9582142305315203,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
8.0,political affiliation,0.1380333533653846,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
9.0,gender,1.0213648295874491,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
9.0,race/ethnicity,0.9659133781030709,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
9.0,age,1.2527540285892607,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
9.0,religion,1.0503019272849687,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
9.0,political affiliation,1.9847482496349993,sequential_ollama/qwen3.5:9b_w_interests,same_ratio
9.0,gender,0.9794226561184985,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
9.0,race/ethnicity,1.0306515359693316,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
9.0,age,0.803819148770095,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
9.0,religion,0.9741339904195956,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
9.0,political affiliation,0.05154856084834203,sequential_ollama/qwen3.5:9b_w_interests,cross_ratio
