graph_nr,demo,_metric_value,save_name,metric_name
4.0,age,1.095440667356507,sequential_ollama/gemma4:26b_w_reason,same_ratio
4.0,religion,1.0509007720903631,sequential_ollama/gemma4:26b_w_reason,same_ratio
4.0,political affiliation,2.0269037354100043,sequential_ollama/gemma4:26b_w_reason,same_ratio
4.0,gender,0.9925173958631207,sequential_ollama/gemma4:26b_w_reason,cross_ratio
4.0,race/ethnicity,0.9743235065271895,sequential_ollama/gemma4:26b_w_reason,cross_ratio
4.0,age,0.9237895295876881,sequential_ollama/gemma4:26b_w_reason,cross_ratio
4.0,religion,0.973826055389875,sequential_ollama/gemma4:26b_w_reason,cross_ratio
4.0,political affiliation,0.01094688304260795,sequential_ollama/gemma4:26b_w_reason,cross_ratio
5.0,gender,1.0062343351797638,sequential_ollama/gemma4:26b_w_reason,same_ratio
5.0,race/ethnicity,1.0159319074639894,sequential_ollama/gemma4:26b_w_reason,same_ratio
5.0,age,1.0885640958719387,sequential_ollama/gemma4:26b_w_reason,same_ratio
5.0,religion,1.043695228821811,sequential_ollama/gemma4:26b_w_reason,same_ratio
5.0,political affiliation,2.0345837106931484,sequential_ollama/gemma4:26b_w_reason,same_ratio
5.0,gender,0.9939954560207725,sequential_ollama/gemma4:26b_w_reason,cross_ratio
5.0,race/ethnicity,0.985673633598273,sequential_ollama/gemma4:26b_w_reason,cross_ratio
5.0,age,0.9173322323054802,sequential_ollama/gemma4:26b_w_reason,cross_ratio
5.0,religion,0.9775312544006508,sequential_ollama/gemma4:26b_w_reason,cross_ratio
5.0,political affiliation,0.003549983771502759,sequential_ollama/gemma4:26b_w_reason,cross_ratio
6.0,gender,1.0061403429014786,sequential_ollama/gemma4:26b_w_reason,same_ratio
6.0,race/ethnicity,1.0040983606557377,sequential_ollama/gemma4:26b_w_reason,same_ratio
6.0,age,1.1041631457382683,sequential_ollama/gemma4:26b_w_reason,same_ratio
6.0,religion,1.0405720190556256,sequential_ollama/gemma4:26b_w_reason,same_ratio
6.0,political affiliation,2.027131465771983,sequential_ollama/gemma4:26b_w_reason,same_ratio
6.0,gender,0.9940859838400822,sequential_ollama/gemma4:26b_w_reason,cross_ratio
6.0,race/ethnicity,0.9963146524336003,sequential_ollama/gemma4:26b_w_reason,cross_ratio
6.0,age,0.917137361347147,sequential_ollama/gemma4:26b_w_reason,cross_ratio
6.0,religion,0.9791372559615076,sequential_ollama/gemma4:26b_w_reason,cross_ratio
6.0,political affiliation,0.010727546588202326,sequential_ollama/gemma4:26b_w_reason,cross_ratio
7.0,gender,0.9802929781278028,sequential_ollama/gemma4:26b_w_reason,same_ratio
7.0,race/ethnicity,0.9966205644908943,sequential_ollama/gemma4:26b_w_reason,same_ratio
7.0,age,1.0695954247509996,sequential_ollama/gemma4:26b_w_reason,same_ratio
7.0,religion,1.0528279003210943,sequential_ollama/gemma4:26b_w_reason,same_ratio
7.0,political affiliation,2.027171894392588,sequential_ollama/gemma4:26b_w_reason,same_ratio
7.0,gender,1.0189806412583182,sequential_ollama/gemma4:26b_w_reason,cross_ratio
7.0,race/ethnicity,1.0030388722407462,sequential_ollama/gemma4:26b_w_reason,cross_ratio
7.0,age,0.937436842654081,sequential_ollama/gemma4:26b_w_reason,cross_ratio
7.0,religion,0.9728350969918723,sequential_ollama/gemma4:26b_w_reason,cross_ratio
7.0,political affiliation,0.010688608125087254,sequential_ollama/gemma4:26b_w_reason,cross_ratio
8.0,gender,0.9979028008874098,sequential_ollama/gemma4:26b_w_reason,same_ratio
8.0,race/ethnicity,1.0230334051724137,sequential_ollama/gemma4:26b_w_reason,same_ratio
8.0,age,1.0670222413134784,sequential_ollama/gemma4:26b_w_reason,same_ratio
8.0,religion,1.022469284188034,sequential_ollama/gemma4:26b_w_reason,same_ratio
8.0,political affiliation,2.009960251432797,sequential_ollama/gemma4:26b_w_reason,same_ratio
8.0,gender,1.0020198985042734,sequential_ollama/gemma4:26b_w_reason,cross_ratio
8.0,race/ethnicity,0.9792877906976745,sequential_ollama/gemma4:26b_w_reason,cross_ratio
8.0,age,0.9526948587338402,sequential_ollama/gemma4:26b_w_reason,cross_ratio
8.0,religion,0.9884459552259305,sequential_ollama/gemma4:26b_w_reason,cross_ratio
8.0,political affiliation,0.027265847578347577,sequential_ollama/gemma4:26b_w_reason,cross_ratio
9.0,gender,0.9957683695897783,sequential_ollama/gemma4:26b_w_reason,same_ratio
9.0,race/ethnicity,1.0429970200085141,sequential_ollama/gemma4:26b_w_reason,same_ratio
9.0,age,1.0616859700479402,sequential_ollama/gemma4:26b_w_reason,same_ratio
9.0,religion,1.0231184710351375,sequential_ollama/gemma4:26b_w_reason,same_ratio
9.0,political affiliation,2.0274850557712454,sequential_ollama/gemma4:26b_w_reason,same_ratio
9.0,gender,1.0040756568534346,sequential_ollama/gemma4:26b_w_reason,cross_ratio
9.0,race/ethnicity,0.9613360130155997,sequential_ollama/gemma4:26b_w_reason,cross_ratio
9.0,age,0.9342624579503512,sequential_ollama/gemma4:26b_w_reason,cross_ratio
9.0,religion,0.9881121335591875,sequential_ollama/gemma4:26b_w_reason,cross_ratio
9.0,political affiliation,0.010386989553656219,sequential_ollama/gemma4:26b_w_reason,cross_ratio
